novo_nome;nome_original;fonte;categoria;descricao;palavras_chave;ambiente;objetos;estilo;iluminacao;pessoas;usos;observacoes
cachorro-marrom-brinquedo-cenoura-guia-vermelha-indoor-piso-claro.jpg;IMG_0029.JPG;foto-real;Pets;Cachorro de pelagem marrom com peito branco segura na boca um brinquedo de pelúcia em formato de cenoura laranja com folhas verdes, usando guia vermelha e preta, em ambiente interno de piso claro.;cachorro, cachorro marrom, pitbull, brinquedo cenoura, pelucia, guia vermelha, coleira corrente, indoor, piso claro, ambiente interno, pet friendly, brincadeira, expressao engracada, laranja e verde, olhos castanhos, orelhas caidas, hospedagem pet, closeup, retrato pet;área interna, piso claro;brinquedo de pelúcia formato cenoura, guia vermelha e preta, coleira corrente;divertido, fofo, casual;luz natural indireta, ambiente interno claro;nenhuma (apenas cachorro);instagram, story, campanha pet friendly;"imagem com orientação girada (cena aparece na horizontal dentro do quadro); recomenda-se corrigir rotação antes de usar. Boa qualidade."
cachorro-pomerania-oculos-sol-borda-piscina-vista-serra-dia.jpg;IMG_0030.JPG;foto-real;Piscina & Lazer;Cachorro pequeno de pelagem longa e dourada, tipo spitz/lulu da pomerânia, usando óculos de sol redondos, sentado na borda de uma piscina azul turquesa com vista para as montanhas da serra ao fundo.;cachorro pequeno, spitz, lulu da pomerania, oculos de sol, piscina, borda piscina, vista serra, montanhas, dia ensolarado, luz natural, pet friendly, fofo, engracado, acessorio pet, azul turquesa, area de lazer, ar livre, retrato pet, verao, closeup, vertical;área externa, borda da piscina com vista para a serra;oculos de sol, piscina, mesas e cadeiras ao fundo;divertido, sofisticado, fofo;luz natural, dia ensolarado;"nenhuma em foco (pessoa desfocada ao fundo); cachorro pequeno porte, pelagem dourada";instagram, site, campanha pet friendly, story;imagem vertical, boa qualidade, pessoa ao fundo desfocada, ótima para destacar experiência pet friendly
varanda-pousada-parede-vermelha-piso-madeira-redes-comedouro-pet-vista-serra.jpg;IMG_0037.JPG;foto-real;Áreas Comuns & Lounge;Varanda ampla e coberta da pousada, com paredes vermelhas, piso de deck de madeira, mesas e cadeiras de ferro ao fundo, redes penduradas, sofá de fibra sintética, comedouros de pet no chão e porta de vidro preta com sinalização de QR code, com vista para vegetação e montanhas.;varanda, corredor, area comum, pousada, parede vermelha, piso madeira, deck, redes penduradas, mesas, cadeiras, sofa fibra sintetica, comedouro cachorro, pet friendly, porta vidro preta, qr code, vista serra, montanhas, vegetacao, area coberta, teto madeira, arquitetura rustica, luz natural, horizontal, plano aberto;varanda/corredor externo coberto da pousada;mesas de ferro, cadeiras, redes, sofá de fibra sintética, comedouro pet, churrasqueira portátil, porta de vidro preta, placa com QR code, luminária de teto;rustico, aconchegante, sofisticado;luz natural, dia nublado;nenhuma;site, instagram, banner, folder, material comercial;imagem horizontal, alta resolução, boa para banner e destaque de área comum
varanda-pousada-vista-piscina-porta-vidro-parede-vermelha-comedouro-pet.png;IMG_0037.PNG;foto-real;Áreas Comuns & Lounge;Mesma varanda coberta da pousada, com paredes vermelhas e piso de deck, mostrando a piscina turquesa visível através da porta de vidro preta à direita, redes penduradas, mesas e cadeiras ao fundo, sofá de fibra sintética e comedouro pet no chão.;varanda, corredor, area comum, pousada, parede vermelha, piso madeira, deck, redes penduradas, mesas, cadeiras, sofa fibra sintetica, comedouro cachorro, pet friendly, porta vidro preta, piscina, vista piscina, qr code, vegetacao, area coberta, arquitetura rustica, luz natural, horizontal, plano aberto;varanda/corredor externo coberto, com vista para piscina através de porta de vidro;mesas de ferro, cadeiras, redes, sofá de fibra sintética, comedouro pet, porta de vidro preta, piscina ao fundo, placa com QR code;rustico, aconchegante, sofisticado;luz natural, dia nublado;nenhuma;site, instagram, banner, folder, material comercial;imagem muito semelhante a IMG_0037.JPG, mesmo ambiente em ângulo levemente diferente, mostrando a piscina ao fundo através da porta de vidro
cachorro-preto-piscina-lingua-fora-hospede-acariciando-dia-ensolarado.jpg;IMG_0038.JPG;foto-real;Piscina & Lazer;"Cachorro de pelagem preta e porte médio, com a língua para fora e expressão alegre, dentro da piscina, sendo acariciado por um hóspede sentado na borda; ao fundo, espreguiçadeiras, pérgola de madeira e fachada vermelha da pousada.";cachorro preto, porte medio, piscina, lingua de fora, feliz, alegre, hospede, mao acariciando, coleira colorida, espreguicadeira, pergola madeira, fachada vermelha, pet friendly, dia ensolarado, luz natural, verao, lazer, closeup, retrato pet, agua azul, diversao, ar livre;piscina externa da pousada;piscina, coleira colorida, espreguiçadeiras, pérgola de madeira, boia;divertido, natureza, aconchegante;luz natural, dia ensolarado;"homem (apenas mão e perna visíveis, sentado na borda); cachorro preto de porte médio";instagram, site, campanha pet friendly, story, anuncio;boa qualidade, ótima para destacar experiência pet na piscina
cachorro-cinza-weimaraner-brinquedo-cenoura-coleira-azul-indoor-piso-madeira.jpg;IMG_0039.JPG;foto-real;Pets;Cachorro de pelagem cinza, tipo Weimaraner, usando coleira azul, segura na boca um brinquedo de pelúcia em formato de cenoura laranja e verde, em ambiente interno com piso de madeira, móveis e cama ao fundo.;cachorro, cachorro cinza, weimaraner, brinquedo cenoura, pelucia, coleira azul, indoor, piso madeira, ambiente interno, pet friendly, quarto, almofadas, cama, brincadeira, laranja e verde, closeup, retrato pet, hospedagem pet, quarto pet friendly;área interna (quarto), piso de madeira;brinquedo de pelúcia formato cenoura, coleira azul, banco de madeira, almofadas, cama;fofo, casual, aconchegante;luz natural indireta, ambiente interno claro;nenhuma (apenas cachorro);instagram, story, campanha pet friendly;"imagem com orientação girada (cena aparece na horizontal dentro do quadro); recomenda-se corrigir rotação antes de usar. Boa qualidade."
cachorro-cinza-mordendo-brinquedo-cenoura-area-interna-suite.jpg;IMG_0041.JPG;foto-real;Pets;Cachorro de porte grande e pelagem cinza-azulada com mancha branca no peito, mordendo um brinquedo de pano em formato de cenoura, dentro de um ambiente interno aconchegante com moveis de madeira ripada e almofadas ao fundo.;cachorro, pet, cachorro-grande, pelagem-cinza, pelagem-azulada, brinquedo-pelucia, cenoura-brinquedo, area-interna, suite-pet-friendly, interior, moveis-madeira, movel-ripado, almofadas, ambiente-aconchegante, mordendo-brinquedo, plano-aberto, luz-natural, indoor, pousada-pet-friendly, hospedagem-pet, animal-domestico, brincando;area interna, suite/sala de estar;brinquedo de pelucia em formato de cenoura, moveis de madeira ripados, almofadas;aconchegante, casual;luz natural difusa, ambiente interno;nenhuma;redes sociais, instagram, conteudo pet-friendly, stories;"Foto capturada em orientacao rotacionada (girada 90 graus); boa nitidez no assunto principal, fundo levemente desfocado."
cachorro-cinza-deitado-sorrindo-lingua-fora-piso-interno.jpg;IMG_0043.JPG;foto-real;Pets;Cachorro de porte grande, pelagem cinza com mancha branca no peito, deitado de lado com a boca aberta e a lingua para fora, em ambiente interno de piso claro.;cachorro, pet, cachorro-grande, pelagem-cinza, mancha-branca-peito, deitado, sorrindo, lingua-de-fora, coleira, piso-claro, area-interna, descanso, relaxado, expressao-feliz, plano-fechado, indoor, animal-domestico, pousada-pet-friendly, retrato-animal;area interna, piso claro tipo porcelanato;coleira cinza;descontraido, espontaneo;luz natural, ambiente interno;nenhuma (apenas mao de uma pessoa aparece parcialmente no canto da imagem, sem identificacao);redes sociais, instagram, conteudo pet-friendly;"Foto em orientacao rotacionada (girada 90 graus); boa nitidez, plano fechado no animal."
cachorro-bulldog-nadando-piscina-colete-salvavidas-amarelo-vista-serra.jpg;IMG_0045.JPG;foto-real;Piscina & Lazer;Cachorro de porte medio, focinho achatado e enrugado tipo buldogue, nadando na piscina usando colete salva-vidas amarelo e preto, acompanhado por uma pessoa nadando ao lado. Ao fundo, area de lazer da pousada com espreguicadeiras, guarda-sol e vista para a serra.;cachorro, pet, bulldog, buldogue, focinho-achatado, nadando, piscina, colete-salvavidas, colete-amarelo, seguranca-pet, area-de-lazer, vista-serra, montanha, natureza, dia-ensolarado, ceu-azul, espreguicadeira, guarda-sol, ferias, pousada-pet-friendly, pet-na-piscina, atividade-aquatica, hospede-com-pet, ao-ar-livre;piscina externa e area de lazer com vista para a serra;colete salva-vidas amarelo e preto, espreguicadeiras brancas, guarda-sol, boia de piscina, cadeiras de vime;natureza, ferias, pet-friendly;luz natural diurna, dia ensolarado com ceu parcialmente nublado;presenca parcial de uma pessoa nadando ao lado do cachorro (apenas braco/ombro visivel, sem identificacao);instagram, site, banner, campanha piscina pet-friendly, anuncio;Horizontal, boa luz, otimo para banner de piscina pet-friendly com vista para a serra.
labrador-chocolate-oculos-sol-piscina-taca-drinque-vista-serra.jpg;IMG_0050(1).JPG;foto-real;Piscina & Lazer;Cachorro labrador de pelagem cor chocolate usando oculos de sol, em pe dentro da piscina, com uma taca de drinque na borda ao lado. Paisagem de fundo com colinas da serra, ceu azul com nuvens e uma pequena construcao verde.;cachorro, pet, labrador, labrador-chocolate, oculos-de-sol, piscina, borda-piscina, taca-drinque, coquetel, gelo, coleira, pingente-osso, vista-serra, montanha, ceu-azul, dia-ensolarado, humor, estilo-de-vida, pousada-pet-friendly, verao, lazer, ao-ar-livre, natureza;borda de piscina externa, vista para a serra;oculos de sol, coleira com pingente em formato de osso, taca de drinque com gelo, pergola de madeira, casinha verde ao fundo;bem-humorado, sofisticado casual, natureza;luz natural diurna forte, dia ensolarado;nenhuma;instagram, campanha bem-humorada, stories, anuncio;Vertical, imagem divertida e carismatica, boa para redes sociais ou campanha com tom leve.
mulher-robe-cama-suite-cachorro-pointer-carinho-quarto-parede-vinho.jpg;IMG_0050.jpg;foto-real;Hóspedes & Experiência;Mulher de robe laranja deitada em cama de casal com roupa de cama branca, recebendo carinho de um cachorro de pelagem malhada marrom e branca (tipo pointer) que apoia as patas dianteiras na cama. Outro cachorro de pelagem marrom solida aparece ao fundo, no piso do quarto. Ambiente com parede em tom vinho, quadro decorativo escrito 'good vibes only' e luminaria pendente de fibra natural.;mulher, hospede, cachorro, pet, pointer, cachorro-marrom-branco, cama, quarto, suite, robe-laranja, carinho, afeto, cama-de-casal, luminaria-pendente, rattan, parede-vinho, decoracao, good-vibes-only, piso-ladrilho-hidraulico, experiencia-pet-friendly, aconchegante, hospedagem, interior, lifestyle, intimista;interno, quarto de suite pet-friendly;cama de casal com roupa de cama branca e almofadas azuis, luminaria pendente de fibra/rattan, quadro decorativo 'good vibes only', piso de ladrilho hidraulico estampado;aconchegante, intimista, lifestyle;luz artificial quente da luminaria combinada com pouca luz natural, ambiente interno;mulher adulta (cabelo castanho preso, sem identificacao);site, instagram, campanha experiencia hospede, folder;Vertical, boa nitidez, ilustra bem a experiencia pet-friendly em suite com hospede e caes.
cachorro-cinza-close-focinho-sorrindo-brinquedo-cenoura-interno.jpg;IMG_0051.JPG;foto-real;Pets;Close-up de cachorro de porte grande e pelagem cinza-azulada com mancha branca no peito, boca bem aberta em expressao de felicidade, proximo a um brinquedo de pano em formato de cenoura, em ambiente interno.;cachorro, pet, cachorro-grande, pelagem-cinza, mancha-branca-peito, close-up, sorrindo, boca-aberta, brinquedo-cenoura, coleira-preta, tapete-estampado, area-interna, expressao-feliz, retrato-animal, plano-fechado, indoor, pousada-pet-friendly, animal-domestico;area interna, sala/suite;brinquedo de pelucia em formato de cenoura, coleira preta, tapete estampado geometrico ao fundo;espontaneo, alegre;luz natural, ambiente interno;nenhuma;instagram, stories, conteudo pet-friendly;"Foto em orientacao rotacionada (girada 90 graus); plano fechado no rosto do animal, boa nitidez."
cachorro-cinza-sorrindo-boca-aberta-brinquedo-cenoura-tapete-interno.jpg;IMG_0052.JPG;foto-real;Pets;Cachorro de porte grande, pelagem cinza com mancha branca no peito, em pe com a boca bem aberta em expressao alegre, proximo a um brinquedo de pano em formato de cenoura, sobre piso interno com tapete estampado ao fundo.;cachorro, pet, cachorro-grande, pelagem-cinza, mancha-branca-peito, boca-aberta, sorrindo, brincalhao, brinquedo-cenoura, coleira-preta, tapete-estampado-geometrico, area-interna, corpo-inteiro, plano-aberto, indoor, pousada-pet-friendly, animal-domestico, expressao-alegre;area interna, sala/suite;brinquedo de pelucia em formato de cenoura, coleira preta, tapete estampado geometrico;espontaneo, alegre, brincalhao;luz natural, ambiente interno;nenhuma;instagram, stories, conteudo pet-friendly, carrossel;"Foto em orientacao rotacionada (girada 90 graus); plano aberto de corpo inteiro, boa nitidez."
cachorro-golden-retriever-toalha-azul-pos-banho-sofa-marrom-vista-serra-janela-interno.jpg;IMG_0053.JPG;foto-real;Pets;Cachorro golden retriever enrolado em uma toalha azul, deitado em um sofá marrom junto a uma janela com vista para a serra. Ambiente interno aconchegante com almofadas e uma manta vermelha estampada sobre o encosto do sofá.;cachorro, golden-retriever, toalha-azul, pos-banho, sofa, sofa-marrom, manta-vermelha, almofada, janela, vista-serra, montanha, interior, sala-de-estar, aconchego, conforto, pet-friendly, dia, luz-natural, close-plano-medio, vertical, cor-dourada, descanso, cachorro-idoso;área interna, sofá junto a janela com vista para a serra;sofá marrom, almofadas, manta vermelha estampada, janelas pretas, toalha azul, vista para montanhas;aconchegante, doméstico, pet-friendly;luz natural diurna, dia claro/nublado;nenhuma, apenas o cachorro;instagram, site, campanha pet-friendly, post sobre cuidado com o pet;foto vertical, boa qualidade, cachorro com aspecto de recém-banhado, sem hóspedes visíveis
